[rosmaster.main][INFO] 2021-10-06 20:06:54,842: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-10-06 20:06:54,842: Starting ROS Master Node
[rosmaster.master][INFO] 2021-10-06 20:09:13,176: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:42743/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,175: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,172: -SUB [/velodyne_nodelet_manager/bond] /velodyne_nodelet_manager_driver http://aidan:33125/
[rosmaster.master][INFO] 2021-10-06 20:09:13,177: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:33371/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,177: -PUB [/map_metadata] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,178: -SERVICE [/velodyne_nodelet_manager_cloud/get_loggers] /velodyne_nodelet_manager_cloud rosrpc://aidan:44479
[rosmaster.master][INFO] 2021-10-06 20:09:13,178: -SERVICE [/velodyne_nodelet_manager_cloud/set_logger_level] /velodyne_nodelet_manager_cloud rosrpc://aidan:44479
[rosmaster.master][INFO] 2021-10-06 20:09:13,179: -CACHEDPARAM [/rosout_disable_topics_generation] by /velodyne_nodelet_manager_cloud
[rosmaster.master][INFO] 2021-10-06 20:09:13,179: -PUB [/slam_toolbox/trog_slam_toolbox/karto_scan_visualization] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,179: -SERVICE [/velodyne_nodelet_manager_driver/get_loggers] /velodyne_nodelet_manager_driver rosrpc://aidan:33483
[rosmaster.master][INFO] 2021-10-06 20:09:13,180: -PUB [/slam_toolbox/slam_toolbox/update_full] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,180: -PUB [/slam_toolbox/slam_toolbox/update] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,181: -PUB [/slam_toolbox/trog_slam_toolbox/karto_graph_visualization] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,182: -SUB [/clock] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,182: -SUB [/tf] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,184: -SUB [/tf_static] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,184: -SUB [/scan] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,185: -SUB [/slam_toolbox/map] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,187: -SUB [/slam_toolbox/slam_toolbox/feedback] /slam_toolbox/trog_slam_toolbox http://aidan:39061/
[rosmaster.master][INFO] 2021-10-06 20:09:13,191: -SERVICE [/velodyne_nodelet_manager_laserscan/set_logger_level] /velodyne_nodelet_manager_laserscan rosrpc://aidan:53049
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,191: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,192: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,192: publisherUpdate[/trog_velocity_controller/cmd_vel] -> http://aidan:33371/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,193: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:33371/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,193: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,195: publisherUpdate[/trog_velocity_controller/cmd_vel] -> http://aidan:33371/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,195: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,196: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33125/', 'http://aidan:41459/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,197: -CACHEDPARAM [/rosout_disable_topics_generation] by /velodyne_nodelet_manager_laserscan
[rosmaster.master][INFO] 2021-10-06 20:09:13,197: -SERVICE [/velodyne_nodelet_manager_driver/set_logger_level] /velodyne_nodelet_manager_driver rosrpc://aidan:33483
[rosmaster.master][INFO] 2021-10-06 20:09:13,202: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,202: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33125/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,203: -SERVICE [/slam_toolbox/trog_slam_toolbox/get_loggers] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,204: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,204: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33125/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,205: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,205: -CACHEDPARAM [/rosout_disable_topics_generation] by /velodyne_nodelet_manager_driver
[rosmaster.master][INFO] 2021-10-06 20:09:13,206: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:33537/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,207: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,207: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,208: -SERVICE [/slam_toolbox/trog_slam_toolbox/set_logger_level] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,205: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:41459/', 'http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,209: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:39061/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,211: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,210: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,211: -SERVICE [/slam_toolbox/trog_slam_toolbox/dynamic_map] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,212: publisherUpdate[/rosout] -> http://aidan:33311/ ['http://aidan:39231/', 'http://aidan:42939/', 'http://aidan:33995/', 'http://aidan:43351/', 'http://aidan:33371/', 'http://aidan:44215/', 'http://aidan:34931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,212: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,213: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:41459/', 'http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,213: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,217: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ ['http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,217: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,217: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:33537/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,219: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ ['http://aidan:33537/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,219: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,219: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,220: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:41459/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,221: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,222: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,214: -SERVICE [/slam_toolbox/trog_slam_toolbox/pause_new_measurements] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,221: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ ['http://aidan:33537/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,215: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,223: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ []
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,224: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,225: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,226: -SERVICE [/slam_toolbox/trog_slam_toolbox/serialize_map] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,226: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33125/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-10-06 20:09:13,227: publisherUpdate[/velodyne_nodelet_manager/bond] -> http://aidan:33537/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,229: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,229: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,229: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:33371/']
[rosmaster.master][INFO] 2021-10-06 20:09:13,230: -SERVICE [/slam_toolbox/trog_slam_toolbox/deserialize_map] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,230: publisherUpdate[/tf] -> http://aidan:39231/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:33371/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-10-06 20:09:13,232: publisherUpdate[/tf] -> http://aidan:39061/ ['http://aidan:39231/', 'http://aidan:33995/', 'http://aidan:33371/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,232: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,232: publisherUpdate[/slam_toolbox/map] -> http://aidan:39061/ []
[rosmaster.master][INFO] 2021-10-06 20:09:13,233: -SERVICE [/slam_toolbox/trog_slam_toolbox/save_map] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,234: -SERVICE [/slam_toolbox/trog_slam_toolbox/clear_changes] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,235: publisherUpdate[/slam_toolbox/map] -> http://aidan:39061/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-10-06 20:09:13,236: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-10-06 20:09:13,236: -SERVICE [/slam_toolbox/trog_slam_toolbox/manual_loop_closure] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,236: -SERVICE [/slam_toolbox/trog_slam_toolbox/toggle_interactive_mode] /slam_toolbox/trog_slam_toolbox rosrpc://aidan:58741
[rosmaster.master][INFO] 2021-10-06 20:09:13,237: -CACHEDPARAM [/rosout_disable_topics_generation] by /slam_toolbox/trog_slam_toolbox
[rosmaster.master][INFO] 2021-10-06 20:09:13,327: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:09:13,330: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:09:13,336: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:09:13,338: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2021-10-06 20:09:13,394: -PUB [/rosout] /twist_marker_server http://aidan:42939/
